교재,레벨,구간,Chapter,영어,뜻
절대수능-map,Basic,Basic1(A),6,harshness,"어려움, 괴로움"
절대수능-map,Basic,Basic1(A),6,interaction,상호작용
절대수능-map,Basic,Basic1(A),6,intrigue,강한 흥미를 불러일으키다
절대수능-map,Basic,Basic1(A),6,launch,"내보내다, 발사하다 "
절대수능-map,Basic,Basic1(A),6,layer,"층, 겹"
절대수능-map,Basic,Basic1(A),6,literacy,글을 읽고 쓸 줄 아는 능력
절대수능-map,Basic,Basic1(A),6,manage,관리하다
절대수능-map,Basic,Basic1(A),6,masterpiece,걸작
절대수능-map,Basic,Basic1(A),6,melt,녹이다
절대수능-map,Basic,Basic1(A),6,minor,작은
절대수능-map,Basic,Basic1(A),6,mistreat,학대하다
절대수능-map,Basic,Basic1(A),6,molten,녹은
절대수능-map,Basic,Basic1(A),6,offensive ,"공격적인, 공격의"
절대수능-map,Basic,Basic1(A),6,participation,참여
절대수능-map,Basic,Basic1(A),6,passionate,열정적인
절대수능-map,Basic,Basic1(A),6,perception,인식
절대수능-map,Basic,Basic1(A),6,populate,"살다, 거주하다"
절대수능-map,Basic,Basic1(A),6,prepare,"준비하다, 준비시키다"
절대수능-map,Basic,Basic1(A),6,preserve,보존하다
절대수능-map,Basic,Basic1(A),6,productive,생산적인
절대수능-map,Basic,Basic1(A),6,radiation,방사선
절대수능-map,Basic,Basic1(A),6,rejection,거절
절대수능-map,Basic,Basic1(A),6,remarkable,놀라운
절대수능-map,Basic,Basic1(A),6,require,필요로 하다
절대수능-map,Basic,Basic1(A),6,sacrifice ,희생하다
절대수능-map,Basic,Basic1(A),6,seal,가두다
절대수능-map,Basic,Basic1(A),6,selfishness,이기심
절대수능-map,Basic,Basic1(A),6,sneeze,재채기
절대수능-map,Basic,Basic1(A),6,snort,콧방귀를 뀌다
절대수능-map,Basic,Basic1(A),6,stain,"점, 얼룩"
절대수능-map,Basic,Basic1(A),6,strategy,전략
절대수능-map,Basic,Basic1(A),6,strength,힘
절대수능-map,Basic,Basic1(A),6,surface,표면
절대수능-map,Basic,Basic1(A),6,sustain,"살아가게 하다, 지탱하다"
절대수능-map,Basic,Basic1(A),6,tectonics,구조 지질학
절대수능-map,Basic,Basic1(A),6,vary,다르다
절대수능-map,Basic,Basic1(A),6,well,우물
절대수능-map,Basic,Basic1(A),7,accessible,접근하기 쉬운
절대수능-map,Basic,Basic1(A),7,activity,활동
절대수능-map,Basic,Basic1(A),7,adult,성인
절대수능-map,Basic,Basic1(A),7,aged,~살의
절대수능-map,Basic,Basic1(A),7,alert ,"(위험 등을) 알리다, 경보를 발하다 "
절대수능-map,Basic,Basic1(A),7,amount,양
절대수능-map,Basic,Basic1(A),7,annual ,"매년의, 연간의"
절대수능-map,Basic,Basic1(A),7,annually,일 년에 한 번
절대수능-map,Basic,Basic1(A),7,appropriate,적절한
절대수능-map,Basic,Basic1(A),7,assist,돕다
절대수능-map,Basic,Basic1(A),7,average,평균의
절대수능-map,Basic,Basic1(A),7,breed,품종
절대수능-map,Basic,Basic1(A),7,capacity,능력
절대수능-map,Basic,Basic1(A),7,category,범주
절대수능-map,Basic,Basic1(A),7,charity,자선단체
절대수능-map,Basic,Basic1(A),7,common,흔한
절대수능-map,Basic,Basic1(A),7,condition,"병, 질병"
절대수능-map,Basic,Basic1(A),7,desire,"욕구, 갈망 "
절대수능-map,Basic,Basic1(A),7,difference,차이
절대수능-map,Basic,Basic1(A),7,duplicate,복제하다
절대수능-map,Basic,Basic1(A),7,emphasize,강조하다
절대수능-map,Basic,Basic1(A),7,engage,참여하다
절대수능-map,Basic,Basic1(A),7,exercise,운동
절대수능-map,Basic,Basic1(A),7,expenditure,"지출, 소비"
절대수능-map,Basic,Basic1(A),7,expense,"돈, 비용"
절대수능-map,Basic,Basic1(A),7,eye-catching,눈길을 끄는
절대수능-map,Basic,Basic1(A),7,fade,"퇴색되다, 사그라지다"
절대수능-map,Basic,Basic1(A),7,female,여성의
절대수능-map,Basic,Basic1(A),7,firmly,"단단하게, 확고하게"
절대수능-map,Basic,Basic1(A),7,form,"구성되다, 형성되다"
절대수능-map,Basic,Basic1(A),7,founder,설립자
절대수능-map,Basic,Basic1(A),7,generous,"후한, 너그러운"
절대수능-map,Basic,Basic1(A),7,gradually,서서히
절대수능-map,Basic,Basic1(A),7,graph,"그래프, 도표"
절대수능-map,Basic,Basic1(A),7,household,가정
절대수능-map,Basic,Basic1(A),7,inborn,"선천적인, 타고난"
절대수능-map,Basic,Basic1(A),7,injured,다친
절대수능-map,Basic,Basic1(A),7,investigate,조사하다
절대수능-map,Basic,Basic1(A),7,involve,"수반하다, 포함하다"
절대수능-map,Basic,Basic1(A),7,least,최소
절대수능-map,Basic,Basic1(A),7,level,"정도, 수준"
절대수능-map,Basic,Basic1(A),7,locate,"(특정 위치에) 두다, 설치하다"
절대수능-map,Basic,Basic1(A),7,male,남성의
절대수능-map,Basic,Basic1(A),7,mapmaking,지도 제작
절대수능-map,Basic,Basic1(A),7,melt ,"녹이다, 녹다 "
절대수능-map,Basic,Basic1(A),7,mental,정신의
절대수능-map,Basic,Basic1(A),7,misinterpret,잘못 해석하다 
절대수능-map,Basic,Basic1(A),7,moisture,"수분, 수증기"
절대수능-map,Basic,Basic1(A),7,multiple,"많은, 다수의"
절대수능-map,Basic,Basic1(A),7,offense,범행
절대수능-map,Basic,Basic1(A),7,openly,"터놓고, 드러내놓고"
절대수능-map,Basic,Basic1(A),7,operation,수술 
절대수능-map,Basic,Basic1(A),7,percentage,"백분율, (백분율로 나타낸) 비율"
절대수능-map,Basic,Basic1(A),7,phenomenon,현상
절대수능-map,Basic,Basic1(A),7,physical,신체적인
절대수능-map,Basic,Basic1(A),7,preference,선호
절대수능-map,Basic,Basic1(A),7,prevalent,"널리 퍼져 있는, 일반적인"
절대수능-map,Basic,Basic1(A),7,previously,이전에
절대수능-map,Basic,Basic1(A),7,primary,주요한
절대수능-map,Basic,Basic1(A),7,professional,전문가 
절대수능-map,Basic,Basic1(A),7,purchase ,"구매, 구입 "
절대수능-map,Basic,Basic1(A),7,rate,비율
절대수능-map,Basic,Basic1(A),7,recall,"회상하다, 기억해 내다 "
절대수능-map,Basic,Basic1(A),7,recommended,"권장된, 추천받은"
절대수능-map,Basic,Basic1(A),7,region,지역
절대수능-map,Basic,Basic1(A),7,relative,상대적인
절대수능-map,Basic,Basic1(A),7,relaxation,휴식
절대수능-map,Basic,Basic1(A),7,relieve,덜어주다
절대수능-map,Basic,Basic1(A),7,remind,"상기시키다, 생각나게 하다 "
절대수능-map,Basic,Basic1(A),7,rural,"시골의, 지방의"
절대수능-map,Basic,Basic1(A),7,sensation ,"감각, 느낌"
절대수능-map,Basic,Basic1(A),7,sleeve,(팔의) 소매
절대수능-map,Basic,Basic1(A),7,spot,발견하다
절대수능-map,Basic,Basic1(A),7,striped,줄무늬의
절대수능-map,Basic,Basic1(A),7,thread,실
절대수능-map,Basic,Basic1(A),7,trend,"동향, 추세"
절대수능-map,Basic,Basic1(A),7,unfamiliar ,"익숙지 않은, 낯선"
절대수능-map,Basic,Basic1(A),7,urban,도시의
절대수능-map,Basic,Basic1(A),7,vehicle,"차량, 탈것"
절대수능-map,Basic,Basic1(A),7,witness,목격자 
절대수능-map,Basic,Basic1(A),8,accurate,정확한
절대수능-map,Basic,Basic1(A),8,affordably,"저렴하게, 합리적인 비용으로"
절대수능-map,Basic,Basic1(A),8,argument,논쟁
절대수능-map,Basic,Basic1(A),8,athlete ,(운동)선수
절대수능-map,Basic,Basic1(A),8,attention ,관심
절대수능-map,Basic,Basic1(A),8,attraction,명소
절대수능-map,Basic,Basic1(A),8,block,가로막다
절대수능-map,Basic,Basic1(A),8,bottom,바닥
절대수능-map,Basic,Basic1(A),8,capital,대문자의
절대수능-map,Basic,Basic1(A),8,competition,경쟁
절대수능-map,Basic,Basic1(A),8,cosmetics,화장품
절대수능-map,Basic,Basic1(A),8,cottage,작은 집
절대수능-map,Basic,Basic1(A),8,creature,생명체
절대수능-map,Basic,Basic1(A),8,curve,곡선으로 나아가다 
절대수능-map,Basic,Basic1(A),8,deafening,귀가 먹먹한
절대수능-map,Basic,Basic1(A),8,deceased,죽은
절대수능-map,Basic,Basic1(A),8,donation,기부
절대수능-map,Basic,Basic1(A),8,edge,가장자리
절대수능-map,Basic,Basic1(A),8,educate,교육하다
절대수능-map,Basic,Basic1(A),8,emigrate,이민을 가다 
절대수능-map,Basic,Basic1(A),8,emotion,감정
절대수능-map,Basic,Basic1(A),8,enable,~할 수 있게 하다
절대수능-map,Basic,Basic1(A),8,endanger,위험에 빠뜨리다
절대수능-map,Basic,Basic1(A),8,entertainer,연예인
절대수능-map,Basic,Basic1(A),8,equipment,장비
절대수능-map,Basic,Basic1(A),8,exclaim,외치다
절대수능-map,Basic,Basic1(A),8,experientially,경험적으로
절대수능-map,Basic,Basic1(A),8,famine,기근
절대수능-map,Basic,Basic1(A),8,figure,인물
절대수능-map,Basic,Basic1(A),8,float,떠다니다
절대수능-map,Basic,Basic1(A),8,found,설립하다
절대수능-map,Basic,Basic1(A),8,guarantee,보장하다 
절대수능-map,Basic,Basic1(A),8,handwriting,"필체, 필적"
절대수능-map,Basic,Basic1(A),8,impression,인상
절대수능-map,Basic,Basic1(A),8,incident,"사건, 일"
절대수능-map,Basic,Basic1(A),8,indistinguishable,구별하기 어려운
절대수능-map,Basic,Basic1(A),8,infamous,악명 높은
절대수능-map,Basic,Basic1(A),8,inherit,"물려받다, 상속받다"
절대수능-map,Basic,Basic1(A),8,institute,(정책 등을) 도입하다 
절대수능-map,Basic,Basic1(A),8,intellectual,지적인 
절대수능-map,Basic,Basic1(A),8,invest,투자하다
절대수능-map,Basic,Basic1(A),8,jar,"단지, 항아리"
절대수능-map,Basic,Basic1(A),8,join,가입하다
절대수능-map,Basic,Basic1(A),8,journal,정기 간행물
절대수능-map,Basic,Basic1(A),8,lily,백합
절대수능-map,Basic,Basic1(A),8,load,짐을 싣다
절대수능-map,Basic,Basic1(A),8,majority,다수
절대수능-map,Basic,Basic1(A),8,mature,"성숙한, 다 자란"
절대수능-map,Basic,Basic1(A),8,memorize,암기하다
절대수능-map,Basic,Basic1(A),8,mere,"겨우, 단지 ~에 불과한"
절대수능-map,Basic,Basic1(A),8,motivation,동기
절대수능-map,Basic,Basic1(A),8,navigate,항해하다
절대수능-map,Basic,Basic1(A),8,observe,관찰하다
절대수능-map,Basic,Basic1(A),8,official,(고위) 공무원
절대수능-map,Basic,Basic1(A),8,originally,"원래, 본래"
절대수능-map,Basic,Basic1(A),8,personal ,"개인의, 개인적인"
절대수능-map,Basic,Basic1(A),8,prestigious,명망 있는
절대수능-map,Basic,Basic1(A),8,priceless,귀중한
절대수능-map,Basic,Basic1(A),8,principal,"주요한, 주된"
절대수능-map,Basic,Basic1(A),8,property,재산
절대수능-map,Basic,Basic1(A),8,protect,보호하다
절대수능-map,Basic,Basic1(A),8,provide,제공하다
절대수능-map,Basic,Basic1(A),8,recognize,"알아보다, 인정하다"
절대수능-map,Basic,Basic1(A),8,relate,관련시키다
절대수능-map,Basic,Basic1(A),8,representative,대표자
절대수능-map,Basic,Basic1(A),8,resemble,닮다
절대수능-map,Basic,Basic1(A),8,root,뿌리를 내리다
절대수능-map,Basic,Basic1(A),8,secondary,"이차적인, 부차적인"
절대수능-map,Basic,Basic1(A),8,serve,"섬기다, 봉사하다"
절대수능-map,Basic,Basic1(A),8,shave,"(털을) 깎다, 면도하다"
절대수능-map,Basic,Basic1(A),8,support,지탱하다
절대수능-map,Basic,Basic1(A),8,talent,재능
절대수능-map,Basic,Basic1(A),8,theater,극장
절대수능-map,Basic,Basic1(A),8,trail,"산길, 오솔길"
절대수능-map,Basic,Basic1(A),8,unbeatable,더할 나위 없는
절대수능-map,Basic,Basic1(A),8,universal,보편적인
절대수능-map,Basic,Basic1(A),8,unwelcome,반갑지 않은
절대수능-map,Basic,Basic1(A),8,valuable,귀중한
절대수능-map,Basic,Basic1(A),8,violate,"어기다, 위반하다"
절대수능-map,Basic,Basic1(A),8,wonder,경이로움
절대수능-map,Basic,Basic1(A),9,accurately,정확하게
절대수능-map,Basic,Basic1(A),9,admission,입장
절대수능-map,Basic,Basic1(A),9,advance,"진전하다, 나아가다"
절대수능-map,Basic,Basic1(A),9,alley,골목
절대수능-map,Basic,Basic1(A),9,amazed,깜짝 놀란
절대수능-map,Basic,Basic1(A),9,amount,"총액, 양"
절대수능-map,Basic,Basic1(A),9,ancient,고대의
절대수능-map,Basic,Basic1(A),9,approve,승인하다
절대수능-map,Basic,Basic1(A),9,armor,갑옷
절대수능-map,Basic,Basic1(A),9,assistance,도움
절대수능-map,Basic,Basic1(A),9,assume,추정하다 
절대수능-map,Basic,Basic1(A),9,astrologer,점성가
절대수능-map,Basic,Basic1(A),9,available,이용 가능한
절대수능-map,Basic,Basic1(A),9,boast,자랑하다
절대수능-map,Basic,Basic1(A),9,celebrate,기념하다
절대수능-map,Basic,Basic1(A),9,chapel,"예배당, 성당"
절대수능-map,Basic,Basic1(A),9,closure,"닫힘, 종료"
절대수능-map,Basic,Basic1(A),9,collection,"수집품, 소장품"
절대수능-map,Basic,Basic1(A),9,compete,경쟁하다
절대수능-map,Basic,Basic1(A),9,competition,대회
절대수능-map,Basic,Basic1(A),9,competitor,참가자
절대수능-map,Basic,Basic1(A),9,compliment,칭찬
절대수능-map,Basic,Basic1(A),9,convention,"대회, 협의회"
절대수능-map,Basic,Basic1(A),9,counseling,상담
절대수능-map,Basic,Basic1(A),9,count,"계산하다, 중요하다, 인정하다"
절대수능-map,Basic,Basic1(A),9,defect,결함
절대수능-map,Basic,Basic1(A),9,detector,탐지기
절대수능-map,Basic,Basic1(A),9,determined,단단히 결심한
절대수능-map,Basic,Basic1(A),9,drive,"추진력, 욕구"
절대수능-map,Basic,Basic1(A),9,enable,할 수 있게 하다
절대수능-map,Basic,Basic1(A),9,ensure ,보장하다
절대수능-map,Basic,Basic1(A),9,essential ,필수적인
절대수능-map,Basic,Basic1(A),9,exhibition,"전시회, 전시"
절대수능-map,Basic,Basic1(A),9,expert ,전문가
절대수능-map,Basic,Basic1(A),9,fascinate,매료시키다
절대수능-map,Basic,Basic1(A),9,fatherhood,부성
절대수능-map,Basic,Basic1(A),9,freckle,주근깨
절대수능-map,Basic,Basic1(A),9,given,~을 고려하면
절대수능-map,Basic,Basic1(A),9,gymnastics,체조
절대수능-map,Basic,Basic1(A),9,handle,다루다
절대수능-map,Basic,Basic1(A),9,hidden,숨겨진
절대수능-map,Basic,Basic1(A),9,individual,개인
절대수능-map,Basic,Basic1(A),9,inspire,"영감을 불어넣다, 격려하다"
절대수능-map,Basic,Basic1(A),9,language,언어
절대수능-map,Basic,Basic1(A),9,location,"위치, 장소"
절대수능-map,Basic,Basic1(A),9,magical,마법의
절대수능-map,Basic,Basic1(A),9,military,군대
절대수능-map,Basic,Basic1(A),9,onsite,"현지의, 현장의"
절대수능-map,Basic,Basic1(A),9,panic,공황 상태에 빠지게 하다
절대수능-map,Basic,Basic1(A),9,perfect,완벽하게 하다
절대수능-map,Basic,Basic1(A),9,performance ,공연
절대수능-map,Basic,Basic1(A),9,physician,"의사, 내과 의사"
절대수능-map,Basic,Basic1(A),9,plead,애원하다
절대수능-map,Basic,Basic1(A),9,prize,"상, 상금"
절대수능-map,Basic,Basic1(A),9,professional,전문적인
절대수능-map,Basic,Basic1(A),9,purpose,목적
절대수능-map,Basic,Basic1(A),9,recently,최근에
절대수능-map,Basic,Basic1(A),9,remote,원격의
절대수능-map,Basic,Basic1(A),9,reproduce,복제하다
절대수능-map,Basic,Basic1(A),9,require,요구하다
절대수능-map,Basic,Basic1(A),9,resident,주민
절대수능-map,Basic,Basic1(A),9,security,보안
절대수능-map,Basic,Basic1(A),9,senior,"노인, 고령자"
절대수능-map,Basic,Basic1(A),9,sensor,감지기
절대수능-map,Basic,Basic1(A),9,sight,명소
절대수능-map,Basic,Basic1(A),9,significant,중요한
절대수능-map,Basic,Basic1(A),9,slam,(문을) 쾅 닫다
절대수능-map,Basic,Basic1(A),9,southern,남부에 위치한
절대수능-map,Basic,Basic1(A),9,spoil,"망치다, 훼손하다"
절대수능-map,Basic,Basic1(A),9,square,광장
절대수능-map,Basic,Basic1(A),9,stare,"빤히 쳐다보다, 응시하다"
절대수능-map,Basic,Basic1(A),9,strengthen,강화시키다
절대수능-map,Basic,Basic1(A),9,surgeon,외과 의사
절대수능-map,Basic,Basic1(A),9,survival ,생존
절대수능-map,Basic,Basic1(A),9,talkative,수다스러운
절대수능-map,Basic,Basic1(A),9,tourist,관광객
절대수능-map,Basic,Basic1(A),9,trust,신뢰
절대수능-map,Basic,Basic1(A),9,unhealthy,건강에 해로운
절대수능-map,Basic,Basic1(A),9,unimaginable,상상도 할 수 없는
절대수능-map,Basic,Basic1(A),9,willpower,"의지력, 정신력"
절대수능-map,Basic,Basic1(A),10,abundance,"풍부, 많음"
절대수능-map,Basic,Basic1(A),10,adjustment,"수정, 조정"
절대수능-map,Basic,Basic1(A),10,appealing,"흥미로운, 매력적인 "
절대수능-map,Basic,Basic1(A),10,appearance,"모습, 외모"
절대수능-map,Basic,Basic1(A),10,argue,주장하다
절대수능-map,Basic,Basic1(A),10,claim,주장하다
절대수능-map,Basic,Basic1(A),10,common,흔한
절대수능-map,Basic,Basic1(A),10,competitive,"경쟁적인, 경쟁력 있는"
절대수능-map,Basic,Basic1(A),10,conduct,"(특정한 활동을) 하다, 집행하다"
절대수능-map,Basic,Basic1(A),10,confident,확신하는
절대수능-map,Basic,Basic1(A),10,consciousness,의식
절대수능-map,Basic,Basic1(A),10,considerably,상당히
절대수능-map,Basic,Basic1(A),10,consist,이루어져 있다
절대수능-map,Basic,Basic1(A),10,contradict,"부정하다, 부인하다"
절대수능-map,Basic,Basic1(A),10,contrary,반대의
절대수능-map,Basic,Basic1(A),10,curiosity,호기심
절대수능-map,Basic,Basic1(A),10,discourage,막다
절대수능-map,Basic,Basic1(A),10,eagerly,열심히
절대수능-map,Basic,Basic1(A),10,effective,효과적인
절대수능-map,Basic,Basic1(A),10,embrace,"받아들이다, 포용하다 "
